Similarity Far - 2006,Similarity Far - 2007,Similarity Far - 2008,Similarity Far - 2009,Similarity Far - 2010,Similarity Far - 2011,Similarity Far - 2012,Similarity Far - 2013,Similarity Far - 2014,Similarity Far - 2015,Similarity Far - 2016,Similarity Far - 2017
6.794621582993112e-05,0.00040270190772325544,0.001,0.0005379003058335826,6.767274481129163e-05,0.00024226126049912907,7.014296324038125e-05,0.00017240527205488018,0.0006304688183166094,0.00016383513247585587,0.0001888966228685647,0.00022406252671832455
6.794621582993112e-05,0.00040270190772325544,0.00024226126049912907,0.0005379003058335826,0.0004193125310998175,6.530217148815426e-05,7.014296324038125e-05,0.00011246518706915974,6.791801787264248e-05,0.00014933422773786501,0.0005747662378993962,0.00030831700402081857
0.00025948222291823965,0.00040270190772325544,0.00023997415804223327,0.0004078471094668121,0.0004193125310998175,0.001,0.0004266622750720192,0.00011246518706915974,0.001,0.00016383513247585587,0.00030142291264064684,0.00037317749113805246
0.001,6.794621582993112e-05,7.955458755764386e-05,0.00031377276129176057,0.0009093659074501768,6.530217148815426e-05,0.00035638720744305346,0.00021127443045859041,6.791801787264248e-05,0.00010395078729144813,0.00023836432838049147,0.0003971487720481331
0.0003023285211812307,0.00040270190772325544,0.00024226126049912907,0.0004078471094668121,0.0004193125310998175,0.001,0.00047443854765541975,0.00011246518706915974,0.00062081360775633,0.00011246518706915974,0.00030142291264064684,0.00037317749113805246
6.794621582993112e-05,6.794621582993112e-05,7.955458755764386e-05,0.00031377276129176057,6.767274481129163e-05,6.530217148815426e-05,7.014296324038125e-05,0.001,0.00030142291264064684,0.00015652851028869383,0.00021225448986274175,0.00022406252671832455
6.794621582993112e-05,6.794621582993112e-05,0.00018888713666748096,0.00029008184422125397,0.0003065884954459566,0.00033062725787180524,0.001,0.00021127443045859041,0.0002434846550957935,0.00011246518706915974,0.0001888966228685647,0.00022406252671832455
0.00021080991688171878,0.00040270190772325544,0.00024226126049912907,0.0005379003058335826,0.0004193125310998175,0.00011112598136739265,0.0004266622750720192,0.00011246518706915974,0.001,0.00012451697281237875,0.00021225448986274175,0.00022406252671832455
0.00015896312409084245,0.00023976522500512715,0.00021080991688171878,6.7005145860931e-05,6.767274481129163e-05,0.00040270190772325544,7.014296324038125e-05,0.00021127443045859041,0.0003807989908921763,0.00017306281647224824,0.00022009053196466247,0.00030831700402081857
0.0003023285211812307,0.00040270190772325544,0.00024226126049912907,0.0005379003058335826,0.00013133753649555827,6.530217148815426e-05,0.00017306281647224824,0.001,0.001,0.00016383513247585587,0.00030142291264064684,0.0002661541117775454
6.794621582993112e-05,0.0002504631610757917,0.00048793217140103486,6.7005145860931e-05,6.767274481129163e-05,0.00024226126049912907,7.014296324038125e-05,0.00014169333933960977,0.00016383513247585587,0.00010395078729144813,7.721651193431471e-05,0.0003023285211812307
0.001,0.0002198802456439875,0.0002126801549024901,0.0005379003058335826,0.0004193125310998175,0.00024226126049912907,0.0007212438299094976,0.00014933422773786501,0.00016383513247585587,0.00014933422773786501,0.0001888966228685647,0.00030831700402081857
6.794621582993112e-05,6.794621582993112e-05,7.955458755764386e-05,0.00031377276129176057,0.0004193125310998175,0.00040270190772325544,0.0003065884954459566,0.00015897619926928937,0.0004464873049366005,0.00015897619926928937,0.0002309846460806398,0.0003023285211812307
8.139841224052254e-05,8.55207825445415e-05,0.0002198802456439875,6.530217148815426e-05,6.794621582993112e-05,0.001,7.955458755764386e-05,0.00033062725787180524,0.00034185264389568646,0.00024304796792503678,0.00016293360218870077,8.086459778245371e-05
0.00015896312409084245,0.001,0.001,6.794621582993112e-05,7.651877831136345e-05,0.0002998453336872752,7.014296324038125e-05,0.00047525702629340504,0.0003807989908921763,0.0004704367405425347,0.00024376605287384535,0.0002175330265823067
0.00012939567549462958,0.0002142031036661315,0.00040270190772325544,6.762487447641104e-05,6.530217148815426e-05,0.00040270190772325544,7.511452803211413e-05,0.00019264433629469677,0.00034185264389568646,0.00024304796792503678,0.0003807989908921763,0.0004940561586319411
8.139841224052254e-05,8.55207825445415e-05,6.794621582993112e-05,0.00027082335179520273,8.317707131272164e-05,0.000133052654480692,0.001,0.00012871652357528647,0.00034185264389568646,0.0004266622750720192,0.00034185264389568646,0.0008702706706116824
0.00012012435127196523,0.0002142031036661315,0.00040270190772325544,6.530217148815426e-05,6.530217148815426e-05,0.00040270190772325544,7.511452803211413e-05,0.0004008028288565964,0.00016293360218870077,0.00024304796792503678,0.0003807989908921763,0.0002175330265823067
0.00010593870934821451,0.00038898447795001397,0.0003023285211812307,7.651877831136345e-05,6.857476928220586e-05,0.0005102912906438052,7.186409025522228e-05,0.00021127443045859041,0.00016293360218870077,0.00017306281647224824,0.0002793148362793864,0.00015750424873755783
0.00015663597458761105,0.0003342785819217193,0.00021080991688171878,6.794621582993112e-05,6.530217148815426e-05,0.00040270190772325544,7.955458755764386e-05,0.0005803524247538669,0.00016293360218870077,0.00017306281647224824,0.00018982915715412595,0.00030831700402081857
0.001,8.55207825445415e-05,6.794621582993112e-05,0.001,0.001,6.794621582993112e-05,0.001,0.0003462330040414926,0.0002926598252158689,0.00017306281647224824,0.0003329455088316658,0.0005900794975539359
0.00015663597458761105,0.0002513996806951106,0.0003023285211812307,8.55207825445415e-05,7.651877831136345e-05,0.0009093659074501768,0.00010395078729144813,0.0005803524247538669,0.00016293360218870077,0.00024304796792503678,0.00016293360218870077,0.00030831700402081857
0.00014773215297069666,0.00024809390334250785,0.0003023285211812307,7.651877831136345e-05,7.651877831136345e-05,0.0003023285211812307,7.186409025522228e-05,0.00021127443045859041,0.0003807989908921763,0.00017306281647224824,0.00016293360218870077,0.00015750424873755783
0.00014681147732414554,0.00023976522500512715,0.001,6.794621582993112e-05,7.651877831136345e-05,0.0003023285211812307,7.651877831136345e-05,0.0005803524247538669,0.00016293360218870077,0.00024304796792503678,0.0002926598252158689,0.00030831700402081857
8.139841224052254e-05,0.00023976522500512715,0.001,6.794621582993112e-05,6.794621582993112e-05,0.00021080991688171878,0.00010395078729144813,0.0006785033571826861,0.0002926598252158689,0.0005396896914039121,0.0007506401367526597,0.0007793859644558072
8.139841224052254e-05,0.00039562950106715764,0.0002504631610757917,0.001,0.001,0.00021080991688171878,0.001,9.267284663145484e-05,0.00016293360218870077,7.014296324038125e-05,6.93149850217214e-05,0.0008014762789264657
8.139841224052254e-05,8.55207825445415e-05,6.794621582993112e-05,6.794621582993112e-05,6.530217148815426e-05,0.001,6.767274481129163e-05,0.00030378410911189164,0.0006901681086335138,0.0002998453336872752,0.0006901681086335138,0.0008014762789264657
0.00015896312409084245,0.0002513996806951106,0.0009093659074501768,6.530217148815426e-05,6.530217148815426e-05,0.00021080991688171878,7.186409025522228e-05,0.00033062725787180524,0.00016293360218870077,0.0004266622750720192,0.00018982915715412595,0.001
0.0003557465269078198,0.0004825240504809423,0.0003079427688138343,0.0003079427688138343,0.0003079427688138343,0.0003079427688138343,0.0005803524247538669,0.00016383513247585587,0.00016383513247585587,0.00011246518706915974,0.00016383513247585587,0.00011246518706915974
7.186409025522228e-05,0.00026348856752761505,0.00026348856752761505,6.530217148815426e-05,6.530217148815426e-05,0.00024226126049912907,7.511452803211413e-05,8.249303950475848e-05,0.001,5.827492064441973e-05,6.791801787264248e-05,0.000207139319514236
0.00044290893370966573,0.0003079427688138343,0.0003079427688138343,0.0003079427688138343,0.0005327635984626993,0.0006543129282049419,0.0005803524247538669,0.00016383513247585587,0.001,0.00011246518706915974,0.0004582782801548791,0.00011246518706915974
0.0003037588520472074,0.0002142031036661315,0.00040270190772325544,0.00040270190772325544,0.0003079427688138343,0.0004266622750720192,0.00047443854765541975,0.00030142291264064684,0.00016383513247585587,0.0002434846550957935,0.00035796291623883065,0.001
0.0003037588520472074,0.00040270190772325544,0.00024226126049912907,0.0005379003058335826,0.0004193125310998175,0.001,0.00047443854765541975,0.00016383513247585587,0.00016383513247585587,0.00011246518706915974,0.00030142291264064684,0.00018200688199672554
0.0003094621622575861,0.0002894350802325228,0.00024226126049912907,0.00040270190772325544,0.001,0.001,0.00040380536079289196,0.0004582782801548791,0.001,0.00011246518706915974,0.0002434846550957935,0.00018200688199672554
7.186409025522228e-05,6.530217148815426e-05,6.530217148815426e-05,0.00040270190772325544,6.530217148815426e-05,6.530217148815426e-05,7.511452803211413e-05,8.249303950475848e-05,0.00014169333933960977,0.00010316249631084694,0.00011537979819555058,5.827492064441973e-05
7.186409025522228e-05,0.00012904971477816814,6.530217148815426e-05,6.530217148815426e-05,0.0002142031036661315,6.530217148815426e-05,0.00033062725787180524,0.0005721451923330559,0.00022245505620075595,0.001,0.0002434846550957935,6.298666939350112e-05
0.00012012435127196523,6.530217148815426e-05,6.530217148815426e-05,6.530217148815426e-05,6.530217148815426e-05,6.530217148815426e-05,7.511452803211413e-05,0.0005736310573326254,0.00022406252671832455,0.00011246518706915974,0.0005408168936384305,0.00018982915715412595
7.186409025522228e-05,6.530217148815426e-05,6.530217148815426e-05,0.00040270190772325544,0.00040270190772325544,0.00010495319870339685,9.327973204044234e-05,0.000597778301362387,0.00021225448986274175,0.001,0.001,0.0002175330265823067
7.186409025522228e-05,6.530217148815426e-05,6.530217148815426e-05,7.857159058625125e-05,0.00012976936045635534,0.00011112598136739265,7.511452803211413e-05,0.00013467549033134436,0.00014933422773786501,0.00028359434956195525,0.00062081360775633,0.000211363455630987
7.186409025522228e-05,6.530217148815426e-05,0.0002726744540304658,0.001,0.00040270190772325544,0.00040270190772325544,0.00040380536079289196,0.00062081360775633,0.00014933422773786501,0.001,0.00016383513247585587,6.298666939350112e-05
0.00012012435127196523,0.0002142031036661315,0.00040270190772325544,6.530217148815426e-05,6.530217148815426e-05,0.00040270190772325544,7.511452803211413e-05,0.0004008028288565964,0.00016293360218870077,0.00024304796792503678,0.0003807989908921763,0.0002175330265823067
7.186409025522228e-05,6.530217148815426e-05,6.530217148815426e-05,0.00040270190772325544,0.001,0.00040270190772325544,0.0003067737621405033,0.0004464873049366005,0.00015897619926928937,0.000207139319514236,0.0004464873049366005,0.000207139319514236
0.0003037588520472074,0.0002726744540304658,0.0004193125310998175,0.001,0.001,0.00024226126049912907,0.0005803524247538669,0.00062081360775633,0.001,0.00028359434956195525,0.0002434846550957935,0.0002175330265823067
0.001,0.001,7.403732117913679e-05,8.461212146206882e-05,0.00011925072893960934,0.00011864320373369201,0.001,0.00012903486057029727,0.00062081360775633,0.00062081360775633,0.00062081360775633,0.000645781456675721
0.00027082335179520273,0.001,0.001,9.267284663145484e-05,6.27357654542041e-05,9.257712399156194e-05,0.001,0.00012871652357528647,0.00062081360775633,0.00062081360775633,0.0006543129282049419,0.00015813831778429497
0.001,6.530217148815426e-05,7.955458755764386e-05,7.857159058625125e-05,8.317707131272164e-05,0.00010011323948737634,0.001,0.00013740596954112398,0.0006543129282049419,0.00062081360775633,0.00028359434956195525,0.00015813831778429497
0.001,6.530217148815426e-05,6.530217148815426e-05,7.857159058625125e-05,0.00012976936045635534,9.257712399156194e-05,0.001,0.00010316249631084694,6.530217148815426e-05,0.001,0.00031873966249032704,0.0008702706706116824
7.651877831136345e-05,6.530217148815426e-05,6.530217148815426e-05,8.239813181197443e-05,0.00012976936045635534,0.00011112598136739265,7.511452803211413e-05,0.00010316249631084694,0.001,0.00028359434956195525,0.00062081360775633,0.00046353523872698246
8.139841224052254e-05,8.55207825445415e-05,6.794621582993112e-05,0.00027082335179520273,8.317707131272164e-05,0.000133052654480692,0.001,0.00012871652357528647,0.00034185264389568646,0.0004266622750720192,0.00034185264389568646,0.0008702706706116824
7.450113900368764e-05,6.530217148815426e-05,6.762487447641104e-05,8.239813181197443e-05,0.00012976936045635534,0.00011112598136739265,6.530217148815426e-05,0.00010316249631084694,0.00062081360775633,0.00062081360775633,0.00062081360775633,0.00046353523872698246
6.794621582993112e-05,0.001,0.001,8.31356973657394e-05,0.00016046173862241823,9.257712399156194e-05,7.955458755764386e-05,0.00012871652357528647,6.530217148815426e-05,6.530217148815426e-05,0.0004472633059285409,0.00024999281622461366
0.001,0.001,0.001,8.31356973657394e-05,8.317707131272164e-05,9.257712399156194e-05,0.001,0.00012903486057029727,0.0002712238206353177,0.00046260233517648693,0.00014933422773786501,0.00015813831778429497
0.001,0.001,0.00010301413463463336,9.705878274872362e-05,0.00011925072893960934,0.00011345323698521272,7.014296324038125e-05,0.00012871652357528647,0.00028359434956195525,0.00028359434956195525,0.00028359434956195525,0.00015813831778429497
7.955458755764386e-05,6.530217148815426e-05,6.530217148815426e-05,7.857159058625125e-05,0.00012976936045635534,0.001,6.530217148815426e-05,0.00010316249631084694,0.00062081360775633,0.00011112598136739265,0.00014933422773786501,0.00015813831778429497
7.651877831136345e-05,6.530217148815426e-05,6.530217148815426e-05,7.857159058625125e-05,0.0004192679354378593,9.257712399156194e-05,0.00010395078729144813,0.00012903486057029727,0.00062081360775633,0.00062081360775633,0.00062081360775633,0.00036575038139494565
0.001,7.954161307251298e-05,7.954161307251298e-05,0.00027082335179520273,8.317707131272164e-05,0.00010011323948737634,0.001,0.00010036936383210648,0.00014933422773786501,6.530217148815426e-05,6.530217148815426e-05,0.0009093659074501768
6.794621582993112e-05,7.545846216059496e-05,6.767274481129163e-05,7.857159058625125e-05,0.00012976936045635534,0.00010011323948737634,7.186409025522228e-05,0.00012976936045635534,0.00014933422773786501,0.001,0.00028359434956195525,0.0008702706706116824
0.001,0.001,0.001,8.31356973657394e-05,0.00012976936045635534,0.000133052654480692,6.767274481129163e-05,0.00016046173862241823,0.00040270190772325544,0.00040270190772325544,0.00040270190772325544,0.0009093659074501768
7.545846216059496e-05,0.0003079427688138343,0.0003859586118410843,0.0003079427688138343,6.857476928220586e-05,0.00023031015665430174,7.186409025522228e-05,0.00017240527205488018,0.00015207483998764802,0.00016383513247585587,0.00022250066669567814,0.001
7.545846216059496e-05,7.651877831136345e-05,0.0006723191351619283,0.0004110682227045037,0.0004145921786225995,0.00036532657329944835,7.186409025522228e-05,0.001,0.00016383513247585587,0.00016383513247585587,0.0004582782801548791,0.00016293360218870077
7.545846216059496e-05,0.0003079427688138343,0.0003079427688138343,0.0003079427688138343,0.0005327635984626993,6.587895043290152e-05,7.186409025522228e-05,0.00011246518706915974,0.00010395078729144813,0.00014933422773786501,0.0005616112612979546,0.00015750424873755783
9.070410429389156e-05,7.651877831136345e-05,7.651877831136345e-05,0.0007514334781631594,9.991921669002212e-05,6.587895043290152e-05,7.186409025522228e-05,0.00021127443045859041,0.00016383513247585587,0.00016383513247585587,0.00036225430096033175,0.001
0.0003647144502395933,0.0003079427688138343,0.0003079427688138343,0.0003441525668442272,0.0005327635984626993,0.0006543129282049419,0.0005803524247538669,0.00011246518706915974,0.00014933422773786501,0.00011246518706915974,0.0004582782801548791,0.00016383513247585587
0.0002198802456439875,7.651877831136345e-05,7.651877831136345e-05,0.0003023285211812307,0.0005199662609176645,6.587895043290152e-05,0.0003863401251486818,0.00021127443045859041,0.00010395078729144813,0.00010395078729144813,0.00032006924824772064,0.0001843015746760576
0.0005777749121980738,0.0003079427688138343,0.0003441525668442272,0.0003441525668442272,0.0005327635984626993,0.0006543129282049419,0.0003919974775861264,0.00011246518706915974,0.00016383513247585587,0.00016383513247585587,0.0004582782801548791,0.00016383513247585587
7.545846216059496e-05,7.651877831136345e-05,7.651877831136345e-05,0.0003023285211812307,6.857476928220586e-05,6.587895043290152e-05,7.186409025522228e-05,0.001,0.00021225448986274175,0.00015652851028869383,0.00018511026271499895,0.001
7.545846216059496e-05,7.651877831136345e-05,0.00014687303028785033,0.0003859586118410843,0.0004145921786225995,0.0003265876050491441,0.0007212438299094976,0.00021127443045859041,0.00011246518706915974,0.00011246518706915974,0.00022250066669567814,0.001
0.0005791492833241902,0.0003079427688138343,0.0003079427688138343,0.0003079427688138343,0.0005327635984626993,0.00011802597015042673,0.0003919974775861264,0.00011246518706915974,0.00016383513247585587,0.00012451697281237875,0.00018511026271499895,0.001
0.0003647144502395933,0.0003079427688138343,0.0003079427688138343,0.0003079427688138343,0.00012042253347148721,6.587895043290152e-05,0.00018511026271499895,0.001,0.00016383513247585587,0.00016383513247585587,0.0004582782801548791,0.00013859452199193088
0.00010593870934821451,0.00038898447795001397,0.0003023285211812307,7.651877831136345e-05,6.857476928220586e-05,0.0005102912906438052,7.186409025522228e-05,0.00021127443045859041,0.00016293360218870077,0.00017306281647224824,0.0002793148362793864,0.00015750424873755783
7.545846216059496e-05,0.000593241675903151,0.000593241675903151,7.651877831136345e-05,6.857476928220586e-05,0.00023031015665430174,7.186409025522228e-05,0.00014169333933960977,0.001,0.00010395078729144813,7.186409025522228e-05,0.00015897619926928937
0.0002198802456439875,0.0003647144502395933,0.0003039698704315627,0.0003079427688138343,0.0005327635984626993,0.00023031015665430174,0.001,0.00014933422773786501,0.001,0.00014933422773786501,0.00022250066669567814,0.00015750424873755783
7.545846216059496e-05,7.651877831136345e-05,7.651877831136345e-05,0.0003023285211812307,0.0005327635984626993,0.0005102912906438052,0.0003094621622575861,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.0003037588520472074,0.00015897619926928937
6.652919767051255e-05,7.183175865272617e-05,0.0003517779806541922,0.0004110682227045037,0.0004110682227045037,0.00035601117300646114,7.721651193431471e-05,0.00011246518706915974,0.00037317749113805246,0.0002434846550957935,0.00016383513247585587,0.00024376605287384535
8.012954813805608e-05,7.183175865272617e-05,6.794621582993112e-05,0.0007514334781631594,0.00010639021329390378,6.530217148815426e-05,7.721651193431471e-05,0.00019264433629469677,0.00037317749113805246,0.0002434846550957935,0.00015207483998764802,0.00019836978155656604
6.652919767051255e-05,0.0004173737118390288,0.00040270190772325544,0.0003079427688138343,0.0003079427688138343,6.530217148815426e-05,7.721651193431471e-05,0.001,7.651877831136345e-05,0.00028359434956195525,0.0001843015746760576,0.0002699811419464455
6.652919767051255e-05,0.0004173737118390288,0.00021080991688171878,0.0003079427688138343,7.651877831136345e-05,0.00024226126049912907,7.721651193431471e-05,0.00022639869053309435,0.0003108899140652348,0.0002434846550957935,0.00011246518706915974,0.00019836978155656604
0.0003578347813348309,0.0004173737118390288,0.0005752543386893469,0.0003441525668442272,0.0003079427688138343,0.001,0.0002712238206353177,0.001,0.00037317749113805246,0.0002434846550957935,0.00016383513247585587,0.00035796291623883065
0.0003779656516125209,7.183175865272617e-05,6.794621582993112e-05,0.0003023285211812307,0.0003023285211812307,6.530217148815426e-05,0.000693331888208499,0.00019264433629469677,7.651877831136345e-05,5.827492064441973e-05,0.00015750424873755783,0.0006843316014623335
0.0003369828006676554,0.0004173737118390288,0.00040270190772325544,0.0003441525668442272,0.0003079427688138343,0.001,0.00047525702629340504,0.001,0.0003079427688138343,0.001,0.00016383513247585587,0.00035796291623883065
6.652919767051255e-05,7.183175865272617e-05,6.794621582993112e-05,0.0003023285211812307,7.651877831136345e-05,6.530217148815426e-05,7.721651193431471e-05,0.00011246518706915974,0.00043853689608241286,0.00022128068698738283,0.001,0.00019836978155656604
6.652919767051255e-05,7.183175865272617e-05,0.00011064678994779747,0.0003859586118410843,0.0004110682227045037,0.00033062725787180524,0.0004213773480648935,0.00019264433629469677,0.00018200688199672554,0.001,0.00011246518706915974,0.00019836978155656604
0.00026541288132469814,0.0004173737118390288,0.00040270190772325544,0.0003079427688138343,0.0003079427688138343,0.00011112598136739265,0.0002712238206353177,0.001,0.00037317749113805246,9.034741818400322e-05,0.001,0.00019836978155656604
0.0003369828006676554,0.0004173737118390288,0.00040270190772325544,0.0003079427688138343,0.00011693945840713463,6.530217148815426e-05,0.00021225448986274175,0.00011246518706915974,0.00037317749113805246,0.0002434846550957935,0.00016383513247585587,0.00028196632459775767
0.0001260008564851396,0.00029861658768231896,0.001,7.651877831136345e-05,7.651877831136345e-05,0.00040270190772325544,7.721651193431471e-05,0.00019264433629469677,0.0002926598252158689,0.00024304796792503678,0.00016293360218870077,0.0002699811419464455
6.652919767051255e-05,0.00041216668491017404,0.0002504631610757917,7.651877831136345e-05,7.651877831136345e-05,0.00024226126049912907,7.721651193431471e-05,6.706587804046043e-05,0.00022406252671832455,5.827492064441973e-05,0.00010395078729144813,0.00025948222291823965
0.0003779656516125209,0.00035526411965481117,0.0009093659074501768,0.0003079427688138343,0.0003079427688138343,0.00024226126049912907,0.00046595947747259906,0.00028359434956195525,0.00022406252671832455,0.00028359434956195525,0.00011246518706915974,0.0002699811419464455
6.652919767051255e-05,7.183175865272617e-05,6.794621582993112e-05,0.0003023285211812307,0.0003079427688138343,0.00040270190772325544,0.00023345022167265333,0.000207139319514236,0.0003023285211812307,0.000207139319514236,0.00015897619926928937,0.00025948222291823965
6.723953803392783e-05,0.00040270190772325544,0.00040270190772325544,0.00040270190772325544,0.0003079427688138343,7.651877831136345e-05,7.651877831136345e-05,0.00022250066669567814,0.00010395078729144813,0.00028359434956195525,0.0003971487720481331,0.00030831700402081857
0.00042522831884455036,6.794621582993112e-05,0.0003023285211812307,0.00021080991688171878,7.651877831136345e-05,0.0003039698704315627,0.0003859586118410843,0.0005803524247538669,0.00010395078729144813,0.00019264433629469677,7.651877831136345e-05,7.651877831136345e-05
0.000657421870388008,6.794621582993112e-05,6.794621582993112e-05,0.001,0.0003023285211812307,7.651877831136345e-05,0.0003859586118410843,0.0005803524247538669,0.00010395078729144813,5.827492064441973e-05,0.00030831700402081857,0.0003971487720481331
6.723953803392783e-05,6.794621582993112e-05,0.0003517779806541922,0.0002998453336872752,0.0004110682227045037,0.0006723191351619283,7.651877831136345e-05,0.00018511026271499895,0.00016383513247585587,0.0002434846550957935,0.00037317749113805246,0.0002926598252158689
0.0003228481504586568,0.00040270190772325544,0.0003037588520472074,0.00040270190772325544,0.00011693945840713463,0.00048768327074384194,0.0007514334781631594,0.0003919974775861264,0.00016383513247585587,0.0002434846550957935,0.00037317749113805246,0.00037317749113805246
6.723953803392783e-05,6.794621582993112e-05,0.00011064678994779747,0.00021080991688171878,0.0004110682227045037,0.0007514334781631594,0.0004110682227045037,0.0005803524247538669,0.00011246518706915974,0.001,0.00018200688199672554,0.00022406252671832455
8.193918153003601e-05,6.794621582993112e-05,6.794621582993112e-05,0.00030378410911189164,0.00010639021329390378,7.651877831136345e-05,7.651877831136345e-05,0.0005803524247538669,0.00016383513247585587,0.0002434846550957935,0.0003108899140652348,0.00022406252671832455
6.723953803392783e-05,6.794621582993112e-05,6.794621582993112e-05,0.001,7.651877831136345e-05,7.651877831136345e-05,7.651877831136345e-05,0.00018511026271499895,0.00021225448986274175,0.00022128068698738283,0.00022406252671832455,0.00022406252671832455
0.00028815353635897354,0.00040270190772325544,0.0005752543386893469,0.0005752543386893469,0.0003079427688138343,0.0003079427688138343,0.0003079427688138343,0.00022250066669567814,0.00016383513247585587,0.0002434846550957935,0.00037317749113805246,0.00037317749113805246
0.0003228481504586568,0.00040270190772325544,0.00040270190772325544,0.00040270190772325544,0.00011693945840713463,7.651877831136345e-05,0.00022406252671832455,0.00018511026271499895,0.00016383513247585587,0.0002434846550957935,0.00037317749113805246,0.0002661541117775454
0.0002270860350606575,0.00040270190772325544,0.00040270190772325544,0.00040270190772325544,0.0003079427688138343,0.00011693945840713463,0.0003079427688138343,0.00022250066669567814,0.00016383513247585587,9.034741818400322e-05,0.00022406252671832455,0.00022406252671832455
0.00014681147732414554,0.00023976522500512715,0.001,6.794621582993112e-05,7.651877831136345e-05,0.0003023285211812307,7.651877831136345e-05,0.0005803524247538669,0.00016293360218870077,0.00024304796792503678,0.0002926598252158689,0.00030831700402081857
6.723953803392783e-05,0.0002504631610757917,0.0002504631610757917,6.794621582993112e-05,7.651877831136345e-05,0.0003859586118410843,7.651877831136345e-05,8.733692077183782e-05,0.001,5.827492064441973e-05,7.651877831136345e-05,0.0003023285211812307
