location 1,location 2,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Australia,"United States, Louisiana",8.31356973657394e-05,7.545846216059496e-05,6.767274481129163e-05,0.00033062725787180524,0.00010495319870339685,7.955458755764386e-05,7.186409025522228e-05,0.00033062725787180524,0.00016383513247585587,0.00062081360775633,0.00025373043963038084,0.00015750424873755783
Australia,"United States, Maine",6.794621582993112e-05,7.545846216059496e-05,6.767274481129163e-05,0.0002894350802325228,6.530217148815426e-05,0.00035638720744305346,0.0003863401251486818,0.00033062725787180524,0.00011246518706915974,0.00028359434956195525,0.001,6.738210505573146e-05
Australia,"United States, Maryland",0.00030378410911189164,0.0003647144502395933,0.0004193125310998175,0.0005462318228260857,0.0005462318228260857,0.0003863401251486818,0.001,0.00033062725787180524,0.00014933422773786501,0.00028359434956195525,0.001,0.0004940561586319411
Australia,"United States, Massachusetts",6.794621582993112e-05,0.0002726744540304658,0.0005374859062897355,0.001,0.001,0.00023031015665430174,0.0005803524247538669,0.00033062725787180524,0.00016383513247585587,0.00062081360775633,0.0002434846550957935,0.0004940561586319411
Australia,"United States, Michigan",6.794621582993112e-05,0.0002726744540304658,0.0004193125310998175,0.001,0.001,0.00024226126049912907,0.001,0.001,0.00016383513247585587,0.00062081360775633,0.00028359434956195525,0.0004940561586319411
Australia,"United States, Minnesota",6.794621582993112e-05,0.0002726744540304658,0.0003094621622575861,0.001,6.530217148815426e-05,0.00024226126049912907,0.0003919974775861264,0.001,0.00016383513247585587,0.001,0.0002434846550957935,0.0004940561586319411
Australia,"United States, Mississippi",0.00035977694292261723,7.545846216059496e-05,0.0003039698704315627,0.00024226126049912907,6.530217148815426e-05,0.0002126801549024901,0.0003863401251486818,0.00033062725787180524,0.00010395078729144813,0.00033062725787180524,5.827492064441973e-05,6.738210505573146e-05
Australia,"United States, Missouri",6.794621582993112e-05,0.0003647144502395933,0.0004193125310998175,0.001,0.001,0.00040380536079289196,0.0003919974775861264,0.00010495319870339685,0.00014933422773786501,0.001,0.00011246518706915974,0.00015750424873755783
Australia,"United States, Montana",6.794621582993112e-05,7.545846216059496e-05,6.767274481129163e-05,6.530217148815426e-05,0.00040270190772325544,0.0002126801549024901,7.186409025522228e-05,0.00035601117300646114,0.00020459176528838535,0.00040270190772325544,5.827492064441973e-05,0.00015750424873755783
Australia,"United States, Nebraska",0.0003023285211812307,0.0005791492833241902,6.767274481129163e-05,6.530217148815426e-05,0.0002142031036661315,8.176429711357498e-05,0.0007212438299094976,0.00014933422773786501,0.001,0.00033062725787180524,0.00011246518706915974,0.00015750424873755783
Australia,"United States, Nevada",6.794621582993112e-05,7.545846216059496e-05,0.00011116724252976007,0.00024226126049912907,0.0004266622750720192,0.00040380536079289196,0.0007212438299094976,0.00033062725787180524,0.00011246518706915974,0.00028359434956195525,0.001,0.00015750424873755783
Australia,"United States, New Hampshire",6.794621582993112e-05,0.0003402124715039409,0.0003094621622575861,6.530217148815426e-05,0.001,0.00023262981290925915,0.001,0.0006543129282049419,0.00016383513247585587,0.00062081360775633,0.00022250066669567814,0.0002175330265823067
Australia,"United States, New Jersey",0.0003037588520472074,0.00044290893370966573,0.0004193125310998175,0.001,0.001,0.00040380536079289196,0.0005803524247538669,0.00028359434956195525,0.00016383513247585587,0.00062081360775633,0.001,0.0002175330265823067
Australia,"United States, New Mexico",6.794621582993112e-05,7.545846216059496e-05,6.767274481129163e-05,0.00040270190772325544,6.530217148815426e-05,7.955458755764386e-05,7.186409025522228e-05,0.00014933422773786501,0.00021225448986274175,0.00046260233517648693,0.00011246518706915974,0.00015750424873755783
Australia,"United States, New York",0.0003037588520472074,0.0002726744540304658,0.0004193125310998175,0.001,0.001,0.0003863401251486818,0.0005803524247538669,0.00028359434956195525,0.00016383513247585587,0.00062081360775633,0.0002434846550957935,0.0004940561586319411
Australia,"United States, North Carolina",0.00030378410911189164,0.0002726744540304658,0.0004193125310998175,0.0003919974775861264,0.001,0.00023031015665430174,0.001,0.00028359434956195525,0.00016131006873216358,0.00062081360775633,0.0002434846550957935,0.0004940561586319411
Australia,"United States, North Dakota",0.001,7.545846216059496e-05,6.767274481129163e-05,0.00012904971477816814,6.530217148815426e-05,0.0003859586118410843,7.186409025522228e-05,0.00014933422773786501,0.00011246518706915974,0.00028359434956195525,0.00017730490541029045,0.0005841098093985942
Australia,"United States, Ohio",0.00031377276129176057,0.0002726744540304658,0.00013133753649555827,0.000492572584055917,0.001,0.00024226126049912907,0.00010735222030768239,0.001,0.00016383513247585587,0.00062081360775633,0.0002434846550957935,0.00025727674565151554
Australia,"United States, Oklahoma",6.794621582993112e-05,7.545846216059496e-05,0.00035482064107793563,0.0004266622750720192,0.0004266622750720192,0.0003390258838344902,7.186409025522228e-05,0.00014933422773786501,0.00016383513247585587,0.00062081360775633,0.0002434846550957935,0.0005900794975539359
Australia,"United States, Oregon",0.0003023285211812307,0.0002726744540304658,0.0004193125310998175,0.0005462318228260857,0.001,0.00024226126049912907,0.0005803524247538669,0.00028359434956195525,0.00014933422773786501,0.00028359434956195525,0.0002434846550957935,0.0004940561586319411
Australia,"United States, Pennsylvania",0.0003037588520472074,0.0002726744540304658,0.0004193125310998175,0.001,0.00037821927605208566,0.00023997415804223327,0.0003919974775861264,0.00028359434956195525,0.00016383513247585587,0.00062081360775633,0.0002434846550957935,0.0004940561586319411
Australia,"United States, Rhode Island",0.0003629715561884841,0.0002198802456439875,6.767274481129163e-05,0.0004193125310998175,0.0002142031036661315,0.0003390258838344902,0.0005803524247538669,0.00033062725787180524,0.00010395078729144813,6.530217148815426e-05,0.001,0.00041539034564208794
Australia,"United States, South Carolina",6.794621582993112e-05,0.0002198802456439875,6.767274481129163e-05,6.530217148815426e-05,0.001,0.00023031015665430174,0.0003863401251486818,0.00033062725787180524,0.00016383513247585587,0.00062081360775633,0.0002434846550957935,0.0002175330265823067
Australia,"United States, Tennessee",0.00021080991688171878,0.0002726744540304658,0.0004193125310998175,0.001,0.001,0.00024226126049912907,0.001,0.0004057602728132372,0.00019836978155656604,0.00028359434956195525,0.001,0.0004472633059285409
Australia,"United States, Texas",0.00025948222291823965,0.0002726744540304658,0.0006048741127769224,0.0005462318228260857,0.001,0.00024226126049912907,0.0003919974775861264,0.00028359434956195525,0.00016383513247585587,0.00062081360775633,0.0002434846550957935,0.0004940561586319411
Australia,"United States, Utah",0.001,7.545846216059496e-05,6.767274481129163e-05,0.00040270190772325544,0.00040270190772325544,7.955458755764386e-05,0.0003863401251486818,0.00033062725787180524,0.00010395078729144813,6.530217148815426e-05,0.0002175330265823067,0.00025727674565151554
Australia,"United States, Vermont",6.794621582993112e-05,7.545846216059496e-05,6.767274481129163e-05,0.0003079427688138343,0.0004266622750720192,0.00040380536079289196,0.0005803524247538669,0.00028359434956195525,0.00016383513247585587,0.00062081360775633,0.001,0.0002175330265823067
Australia,"United States, Virginia",0.00040348152017691583,0.00032543016925818416,0.0004193125310998175,0.001,0.0006543129282049419,0.0003863401251486818,0.001,0.00062081360775633,0.00016383513247585587,0.001,0.00023106880051763145,0.0002175330265823067
Australia,"United States, Washington",0.00040348152017691583,0.0002726744540304658,0.0004193125310998175,0.001,0.00033062725787180524,0.00023997415804223327,7.186409025522228e-05,0.00062081360775633,0.00016383513247585587,0.00014933422773786501,0.0002434846550957935,0.00025727674565151554
Australia,"United States, West Virginia",0.0003023285211812307,7.545846216059496e-05,0.0002126801549024901,6.530217148815426e-05,6.530217148815426e-05,7.955458755764386e-05,0.0003863401251486818,6.530217148815426e-05,0.00010395078729144813,0.00033062725787180524,5.827492064441973e-05,0.0008702706706116824
Australia,"United States, Wisconsin",0.00025948222291823965,0.0002726744540304658,0.0004193125310998175,0.0003919974775861264,0.001,0.00024226126049912907,0.0003919974775861264,0.00062081360775633,0.00016383513247585587,0.00062081360775633,0.0002434846550957935,0.0004940561586319411
Australia,"United States, Wyoming",6.794621582993112e-05,0.0002198802456439875,6.767274481129163e-05,6.530217148815426e-05,0.00040270190772325544,0.00021080991688171878,7.186409025522228e-05,0.00024226126049912907,0.00021127443045859041,0.00062081360775633,6.706587804046043e-05,0.0005753788451826397
Belgium,Brazil,0.00015896312409084245,0.00023976522500512715,0.00021080991688171878,6.7005145860931e-05,6.767274481129163e-05,0.00040270190772325544,7.014296324038125e-05,0.00021127443045859041,0.0003807989908921763,0.00017306281647224824,0.00022009053196466247,0.00030831700402081857
Belgium,Canada,0.0003037588520472074,0.00040270190772325544,0.00024226126049912907,0.0005379003058335826,0.0004193125310998175,0.001,0.00047443854765541975,0.00016383513247585587,0.00016383513247585587,0.00011246518706915974,0.00030142291264064684,0.00018200688199672554
Belgium,Croatia,6.794621582993112e-05,6.794621582993112e-05,7.955458755764386e-05,8.021121273738504e-05,0.00015803041461240035,0.00011112598136739265,7.014296324038125e-05,0.00012903486057029727,0.00062081360775633,0.00014933422773786501,0.0002712238206353177,0.0003039698704315627
Belgium,Denmark,0.0002198802456439875,0.0003023285211812307,0.0003859586118410843,0.000333648270375899,0.0005397969430537847,0.0006543129282049419,0.0007212438299094976,0.001,0.00016383513247585587,0.001,0.00046595947747259906,0.00022406252671832455
Belgium,England,0.0003779656516125209,0.0003629715561884841,0.00021080991688171878,0.000333648270375899,0.0003039698704315627,0.001,0.0004213773480648935,0.00011246518706915974,0.00037317749113805246,0.00011246518706915974,0.00021225448986274175,0.0004830821659124246
Belgium,Finland,0.000657421870388008,0.001,0.00021080991688171878,0.00031377276129176057,0.0003039698704315627,0.0003079427688138343,0.0004110682227045037,0.00018511026271499895,0.00016383513247585587,0.00011246518706915974,0.00043853689608241286,0.001
Belgium,France,6.794621582993112e-05,0.00015896312409084245,7.955458755764386e-05,6.7005145860931e-05,0.0002379891459205708,6.530217148815426e-05,0.0004266622750720192,0.00015825393610349828,0.0002661272211544307,0.00011246518706915974,0.0001888966228685647,8.108932864595422e-05
Belgium,Germany,0.0009093659074501768,0.00025722925398860173,0.001,0.00031377276129176057,0.0004193125310998175,0.001,0.00035638720744305346,0.00018511026271499895,0.00016383513247585587,0.001,0.0001888966228685647,0.001
Belgium,Iceland,6.794621582993112e-05,0.000657421870388008,7.955458755764386e-05,0.00021083745220172896,0.00022508722857208225,6.530217148815426e-05,0.00011763120097023842,0.00015897619926928937,0.00046353523872698246,0.00015897619926928937,0.00023836432838049147,0.000157755391570018
Belgium,Ireland,0.00012827724684882254,6.794621582993112e-05,0.00021080991688171878,0.00031377276129176057,6.767274481129163e-05,0.0004193125310998175,0.0004266622750720192,0.00014933422773786501,0.0002661272211544307,0.00022245505620075595,0.00023836432838049147,0.00014078578949171868
Belgium,Italy,6.794621582993112e-05,6.794621582993112e-05,0.0005791492833241902,0.0005379003058335826,0.0009093659074501768,0.00040270190772325544,0.00035638720744305346,0.00014933422773786501,0.00062081360775633,0.00011246518706915974,0.00021225448986274175,8.108932864595422e-05
Belgium,Luxembourg,6.794621582993112e-05,6.794621582993112e-05,7.955458755764386e-05,0.00031377276129176057,6.767274481129163e-05,6.530217148815426e-05,7.014296324038125e-05,0.00014169333933960977,8.249303950475848e-05,0.00012903486057029727,0.00010206155262711891,7.651877831136345e-05
Belgium,Netherlands,0.001,0.00023976522500512715,0.00021080991688171878,0.00031377276129176057,0.0003039698704315627,0.0004266622750720192,0.001,0.00021225448986274175,0.001,0.00016383513247585587,0.0006518995277199677,0.00018200688199672554
Belgium,New Zealand,6.794621582993112e-05,6.794621582993112e-05,7.955458755764386e-05,0.00031377276129176057,0.0004193125310998175,0.00040270190772325544,0.0003065884954459566,0.00015897619926928937,0.0004464873049366005,0.00015897619926928937,0.0002309846460806398,0.0003023285211812307
Belgium,Northern Ireland,6.794621582993112e-05,6.794621582993112e-05,0.00010775805948833618,0.00031377276129176057,8.271247158796912e-05,0.00040270190772325544,0.0002998453336872752,0.00012903486057029727,0.00010340230728605734,0.00010395078729144813,7.721651193431471e-05,0.00010315665241495419
Belgium,Norway,0.0009093659074501768,0.0002198802456439875,0.0003859586118410843,0.00021951115685491196,0.0003039698704315627,0.0004193125310998175,0.00017306281647224824,0.00018511026271499895,0.00016383513247585587,0.00011246518706915974,0.00021225448986274175,0.001
Belgium,Poland,0.00015896312409084245,6.794621582993112e-05,7.955458755764386e-05,6.7005145860931e-05,6.767274481129163e-05,6.530217148815426e-05,7.014296324038125e-05,0.00016266155944439812,0.00037317749113805246,0.001,0.0003880083151809576,0.0002926598252158689
Belgium,Scotland,6.794621582993112e-05,6.794621582993112e-05,7.955458755764386e-05,0.00011907060887909979,6.767274481129163e-05,0.001,0.0004110682227045037,0.00015897619926928937,0.0002434846550957935,0.001,0.00043853689608241286,0.00018200688199672554
Belgium,Spain,6.794621582993112e-05,6.794621582993112e-05,7.955458755764386e-05,0.00031377276129176057,0.0009093659074501768,0.00010495319870339685,8.724001481332088e-05,0.00017939313154896722,0.00030142291264064684,0.00011246518706915974,0.00030142291264064684,0.00030831700402081857
Belgium,Sweden,0.0006669766456318304,0.0006669766456318304,0.0003859586118410843,0.000333648270375899,0.0003039698704315627,0.0003079427688138343,0.0007212438299094976,0.001,0.001,0.001,0.00021225448986274175,0.00022406252671832455
Belgium,"United States, Alabama",0.00021080991688171878,0.00040270190772325544,7.955458755764386e-05,0.0003641461364825079,0.0003065884954459566,6.530217148815426e-05,7.014296324038125e-05,0.00016383513247585587,0.0002434846550957935,0.00016383513247585587,0.0001888966228685647,0.0003039698704315627
Belgium,"United States, Alaska",6.794621582993112e-05,0.001,0.00021080991688171878,0.00031377276129176057,0.0009093659074501768,0.00024226126049912907,0.00017306281647224824,0.00020459176528838535,0.00037317749113805246,0.00019836978155656604,0.0002301643893179856,0.0003228481504586568
Belgium,"United States, Arizona",0.00021080991688171878,0.00040270190772325544,0.00024226126049912907,0.0005379003058335826,0.0004193125310998175,0.00011112598136739265,0.0004266622750720192,0.00011246518706915974,0.001,0.00012451697281237875,0.00021225448986274175,0.00022406252671832455
Belgium,"United States, Arkansas",6.794621582993112e-05,9.312765297955737e-05,0.001,0.00031377276129176057,0.001,6.530217148815426e-05,7.014296324038125e-05,0.00010395078729144813,0.0004008028288565964,0.001,0.00030142291264064684,7.651877831136345e-05
Belgium,"United States, California",0.0003023285211812307,0.00040270190772325544,0.00024226126049912907,0.0005379003058335826,0.00013133753649555827,6.530217148815426e-05,0.00017306281647224824,0.001,0.001,0.00016383513247585587,0.00030142291264064684,0.0002661541117775454
Belgium,"United States, Colorado",6.794621582993112e-05,0.00040270190772325544,0.00024226126049912907,0.0005379003058335826,0.0004193125310998175,6.530217148815426e-05,7.014296324038125e-05,0.00011246518706915974,6.791801787264248e-05,0.00014933422773786501,0.0005747662378993962,0.00030831700402081857
Belgium,"United States, Connecticut",6.794621582993112e-05,0.0003023285211812307,0.0002126801549024901,0.0004954537725635019,0.0004193125310998175,0.0003919974775861264,0.0007212438299094976,0.00021127443045859041,0.001,0.00016383513247585587,0.00030142291264064684,0.00018200688199672554
Belgium,"United States, Delaware",6.794621582993112e-05,6.794621582993112e-05,7.955458755764386e-05,6.7005145860931e-05,0.0002379891459205708,0.00010495319870339685,0.0004110682227045037,0.00015207483998764802,0.001,0.00011246518706915974,7.721651193431471e-05,7.651877831136345e-05
Belgium,"United States, Florida",0.0003023285211812307,0.00040270190772325544,0.0003863401251486818,0.0005379003058335826,0.00013133753649555827,0.0003919974775861264,0.00047443854765541975,0.00014933422773786501,0.001,0.00016383513247585587,0.00030142291264064684,0.00037317749113805246
Belgium,"United States, Georgia",6.794621582993112e-05,0.00040270190772325544,0.0003863401251486818,0.0005379003058335826,0.0004193125310998175,0.0006543129282049419,0.0004266622750720192,0.00014933422773786501,0.00062081360775633,0.00011246518706915974,0.00030142291264064684,0.00037317749113805246
Belgium,"United States, Hawaii",6.794621582993112e-05,0.0002504631610757917,0.00048793217140103486,6.7005145860931e-05,6.767274481129163e-05,0.00024226126049912907,7.014296324038125e-05,0.00014169333933960977,0.00016383513247585587,0.00010395078729144813,7.721651193431471e-05,0.0003023285211812307
Belgium,"United States, Idaho",6.794621582993112e-05,0.00040270190772325544,0.001,0.0005379003058335826,6.767274481129163e-05,0.00024226126049912907,7.014296324038125e-05,0.00017240527205488018,0.0006304688183166094,0.00016383513247585587,0.0001888966228685647,0.00022406252671832455
Belgium,"United States, Illinois",0.0003037588520472074,0.00040270190772325544,0.00024226126049912907,0.0005379003058335826,0.0004193125310998175,0.00033062725787180524,0.00010467738249125144,0.001,0.001,0.00014933422773786501,0.0001888966228685647,0.00018200688199672554
Belgium,"United States, Indiana",6.794621582993112e-05,0.00040270190772325544,0.00024226126049912907,0.0005379003058335826,0.0004193125310998175,6.530217148815426e-05,0.0004266622750720192,0.00014933422773786501,0.001,0.00014933422773786501,0.00030142291264064684,9.818017172561444e-05
Belgium,"United States, Iowa",0.00031377276129176057,0.00040270190772325544,0.00024226126049912907,6.7005145860931e-05,6.767274481129163e-05,0.001,0.00047443854765541975,0.00014933422773786501,0.00016383513247585587,0.001,0.00021225448986274175,0.0002926598252158689
Belgium,"United States, Kansas",6.794621582993112e-05,0.0003023285211812307,0.00028787687034290794,6.7005145860931e-05,0.0002379891459205708,0.0004266622750720192,0.0007212438299094976,0.00021127443045859041,0.00062081360775633,0.00010395078729144813,0.00030050907427003534,7.651877831136345e-05
Belgium,"United States, Kentucky",6.794621582993112e-05,6.794621582993112e-05,0.00024226126049912907,0.0005379003058335826,0.0005374859062897355,0.00037472648893868536,0.0007212438299094976,0.00011246518706915974,0.0004582782801548791,0.00016383513247585587,0.00030142291264064684,0.00018200688199672554
Belgium,"United States, Louisiana",8.31356973657394e-05,6.794621582993112e-05,7.955458755764386e-05,0.0003711449208679239,9.239650851997678e-05,6.530217148815426e-05,7.014296324038125e-05,0.00021127443045859041,0.001,0.00016383513247585587,0.0002563303681489557,0.00022406252671832455
Belgium,"United States, Maine",6.794621582993112e-05,6.794621582993112e-05,7.955458755764386e-05,0.00034034649347108273,6.767274481129163e-05,0.0004266622750720192,0.00035638720744305346,0.00021127443045859041,0.0002434846550957935,0.00011246518706915974,0.0001888966228685647,7.651877831136345e-05
Belgium,"United States, Maryland",0.00030378410911189164,0.0003023285211812307,0.00024226126049912907,0.0004078471094668121,0.0006048741127769224,0.0003919974775861264,0.0007212438299094976,0.00021127443045859041,0.00062081360775633,0.00011246518706915974,0.0001888966228685647,0.00037317749113805246
